,"constant: mph=0.1, iph=0.1",clean_set
0,0.36681222707423583,0.3
1,0.2389558232931727,0.23847695390781562
2,0.21442885771543085,0.18837675350701402
3,0.23647294589178355,0.23
4,0.25,0.272
5,0.2905811623246493,0.32064128256513025
6,0.352,0.352112676056338
7,0.33,0.412
8,0.408,0.388
9,0.43286573146292584,0.466
