,"constant: mph=0.1, iph=0.1",clean_set
0,0.2071269487750557,0.23246492985971945
1,0.5381526104417671,0.656
2,0.746,0.8657314629258517
3,0.8917835671342685,0.9258517034068137
4,0.942,0.944
5,0.958,0.9639278557114228
6,0.9457831325301205,0.952
7,0.964,0.96
8,0.968,0.9577464788732394
9,0.956,0.97
