,"constant: mph=0.1, iph=0.1",clean_set
0,0.20270270270270271,0.24
1,0.5474747474747474,0.652
2,0.779559118236473,0.8557114228456913
3,0.864,0.9036144578313253
4,0.932,0.9478957915831663
5,0.952,0.956
6,0.968,0.952
7,0.962,0.9377510040160643
8,0.9556451612903226,0.9619238476953907
9,0.966,0.966
