,"constant: mph=0.1, iph=0.1",clean_set
0,0.3116883116883117,0.36
1,0.20841683366733466,0.236
2,0.176,0.19438877755511022
3,0.15831663326653306,0.1623246492985972
4,0.216,0.224
5,0.18236472945891782,0.2389558232931727
6,0.234,0.25301204819277107
7,0.23647294589178355,0.2685370741482966
8,0.2985971943887776,0.298
9,0.3026052104208417,0.326
