,"constant: mph=0.1, iph=0.1",clean_set
0,0.2671081677704194,0.216
1,0.5504032258064516,0.6653306613226453
2,0.779559118236473,0.8296593186372746
3,0.8955823293172691,0.932
4,0.929718875502008,0.9438877755511023
5,0.952,0.9659318637274549
6,0.9639278557114228,0.9719438877755511
7,0.9679358717434869,0.972
8,0.9579158316633266,0.9719438877755511
9,0.968,0.966
