,"constant: mph=0.1, iph=0.1",clean_set
0,0.3393258426966292,0.31
1,0.22267206477732793,0.166
2,0.146,0.114
3,0.12224448897795591,0.15430861723446893
4,0.144,0.14829659318637275
5,0.14428857715430862,0.138
6,0.13,0.17635270541082165
7,0.13026052104208416,0.1646586345381526
8,0.15030060120240482,0.162
9,0.1062124248496994,0.22
