,"constant: mph=0.1, iph=0.1",clean_set
0,0.35974304068522484,0.3847695390781563
1,0.7600806451612904,0.844
2,0.902,0.956
3,0.9678714859437751,0.984
4,0.982,0.98
5,0.9879759519038076,0.988
6,0.988,0.9939879759519038
7,0.9899799599198397,0.9879759519038076
8,0.992,0.9939879759519038
9,0.9979959919839679,0.996
