,"constant: mph=0.1, iph=0.1",clean_set
0,0.21978021978021978,0.27655310621242485
1,0.5522088353413654,0.6184738955823293
2,0.7915831663326653,0.86
3,0.894,0.914
4,0.95,0.946
5,0.9418837675350702,0.948
6,0.9559118236472945,0.966
7,0.9539078156312625,0.9779559118236473
8,0.974,0.9599198396793587
9,0.966,0.9718875502008032
