,"constant: mph=0.1, iph=0.1",clean_set
0,0.2017738359201774,0.23847695390781562
1,0.5642570281124498,0.638
2,0.808,0.8657314629258517
3,0.91,0.9538152610441767
4,0.948,0.9619238476953907
5,0.9579158316633266,0.9559118236472945
6,0.954,0.9659318637274549
7,0.962,0.968
8,0.9859437751004017,0.9639278557114228
9,0.96,0.962
