gen,especificidad,capitalidad,similaridad
3176,0.7692307692307693,0.9090909090909091,0.7142857142857143
3178,0.7974683544303798,0.8873239436619719,0.7241379310344828
3181,0.8076923076923077,0.8936170212765957,0.7368421052631579
3187,0.8,0.8888888888888888,0.7272727272727273
3188,0.8,0.8888888888888888,0.7272727272727273
3190,0.7985074626865671,0.8916666666666667,0.7278911564625851
3192,0.7916666666666666,0.8837209302325582,0.7169811320754716
3198,0.75,0.8571428571428571,0.6666666666666666
3199,0.8125,0.8666666666666667,0.7222222222222222
3207,0.7894736842105263,0.8823529411764706,0.7142857142857143
3208,0.7857142857142857,0.9166666666666666,0.7333333333333333
3209,0.7906976744186046,0.8947368421052632,0.723404255319149
3211,0.8,0.8888888888888888,0.7272727272727273
3229,0.8,0.8571428571428571,0.7058823529411765
3236,0.8,1.0,0.8
3239,0.7959183673469388,0.8863636363636364,0.7222222222222222
3242,0.8181818181818182,0.9,0.75
3248,0.8,0.8888888888888888,0.7272727272727273
3251,0.8085106382978723,0.8837209302325582,0.7307692307692307
3257,0.8,0.9090909090909091,0.7407407407407407
3265,0.8,0.8913043478260869,0.7288888888888889
3273,0.8333333333333334,0.8333333333333334,0.7142857142857143
3284,0.803921568627451,0.8913043478260869,0.7321428571428571
3290,0.8571428571428571,0.8571428571428571,0.75
3291,0.8181818181818182,0.9,0.75
3293,0.8181818181818182,0.9,0.75
3295,0.8024691358024691,0.8904109589041096,0.7303370786516854
3299,0.8333333333333334,0.8333333333333334,0.7142857142857143
3300,0.8333333333333334,0.9090909090909091,0.7692307692307693
3313,0.8,0.875,0.717948717948718
3315,0.8055555555555556,0.8787878787878788,0.725
3321,0.75,0.8571428571428571,0.6666666666666666
3329,0.8108108108108109,0.8823529411764706,0.7317073170731707
3339,0.8007968127490039,0.8893805309734514,0.7282608695652174
3340,0.7857142857142857,0.88,0.7096774193548387
3350,0.8,1.0,0.8
3356,0.7857142857142857,0.9166666666666666,0.7333333333333333
3371,0.8,1.0,0.8
3373,0.8095238095238095,0.8947368421052632,0.7391304347826086
3376,0.8095238095238095,0.8947368421052632,0.7391304347826086
3394,0.7931034482758621,0.8846153846153846,0.71875
3417,0.8037383177570093,0.8865979381443299,0.7288135593220338
3418,0.7954545454545454,0.8974358974358975,0.7291666666666666
3419,0.7948717948717948,0.8857142857142857,0.7209302325581395
3420,0.7941176470588235,0.9,0.7297297297297297
3423,0.8034188034188035,0.8867924528301887,0.7286821705426356
3425,0.7983193277310925,0.8878504672897196,0.7251908396946565
3426,0.8023255813953488,0.8846153846153846,0.7263157894736842
3431,0.7954545454545454,0.8974358974358975,0.7291666666666666
3454,0.8,1.0,0.8
3455,1.0,1.0,1.0
3458,0.8018867924528302,0.8854166666666666,0.7264957264957265
3459,0.7956989247311828,0.891566265060241,0.7254901960784313
3460,0.6666666666666666,1.0,0.6666666666666666
3475,0.7777777777777778,0.875,0.7
3476,0.8108108108108109,0.8823529411764706,0.7317073170731707
3479,0.7916666666666666,0.8837209302325582,0.7169811320754716
3480,0.7966101694915254,0.8867924528301887,0.7230769230769231
3481,0.8031496062992126,0.8869565217391304,0.7285714285714285
3482,0.75,1.0,0.75
3483,0.8,0.8888888888888888,0.7272727272727273
3490,0.75,1.0,0.75
3492,0.7857142857142857,0.88,0.7096774193548387
3501,0.8085106382978723,0.8837209302325582,0.7307692307692307
3507,0.8095238095238095,0.8947368421052632,0.7391304347826086
3508,0.8085106382978723,0.8837209302325582,0.7307692307692307
3514,0.8076923076923077,0.8936170212765957,0.7368421052631579
3516,0.8070175438596491,0.8846153846153846,0.7301587301587301
3543,0.7894736842105263,0.8823529411764706,0.7142857142857143
3547,0.8333333333333334,0.8333333333333334,0.7142857142857143
3549,0.8028169014084507,0.890625,0.7307692307692307
3551,0.7916666666666666,0.9047619047619048,0.7307692307692307
3553,0.6666666666666666,1.0,0.6666666666666666
3557,0.8,0.8888888888888888,0.7272727272727273
3559,0.8048780487804879,0.8918918918918919,0.7333333333333333
3560,0.8032786885245902,0.8909090909090909,0.7313432835820896
3561,0.8026315789473685,0.8840579710144928,0.7261904761904762
3566,0.8,1.0,0.8
3569,0.7906976744186046,0.8947368421052632,0.723404255319149
3570,0.8,0.8571428571428571,0.7058823529411765
3572,0.8,0.8888888888888888,0.7272727272727273
3574,0.8235294117647058,0.875,0.7368421052631579
3575,0.8,0.8888888888888888,0.7272727272727273
3579,0.8571428571428571,0.8571428571428571,0.75
3586,0.7974683544303798,0.8873239436619719,0.7241379310344828
3587,0.8,0.8888888888888888,0.7272727272727273
3588,0.7777777777777778,0.875,0.7
3590,0.7959183673469388,0.8863636363636364,0.7222222222222222
3592,0.797979797979798,0.8876404494382022,0.7247706422018348
3593,0.8095238095238095,0.8947368421052632,0.7391304347826086
3594,0.7959183673469388,0.8863636363636364,0.7222222222222222
3596,0.8,1.0,0.8
3612,0.75,1.0,0.75
3614,0.8,0.8888888888888888,0.7272727272727273
3615,0.7941176470588235,0.9,0.7297297297297297
3617,0.8095238095238095,0.8947368421052632,0.7391304347826086
3621,1.0,1.0,1.0
3630,0.8,0.896551724137931,0.7323943661971831
3636,0.7951807228915663,0.8918918918918919,0.7252747252747253
3640,0.75,1.0,0.75
3643,0.8031496062992126,0.8869565217391304,0.7285714285714285
3651,0.7941176470588235,0.8852459016393442,0.72
3653,0.797752808988764,0.8875,0.7244897959183674
3654,0.7924528301886793,0.8936170212765957,0.7241379310344828
3655,0.8,0.8888888888888888,0.7272727272727273
3658,0.8064516129032258,0.8928571428571429,0.7352941176470589
3659,0.8571428571428571,0.8571428571428571,0.75
3661,0.8571428571428571,0.8571428571428571,0.75
3662,0.8085106382978723,0.8837209302325582,0.7307692307692307
3663,0.8064516129032258,0.8928571428571429,0.7352941176470589
3664,0.8,0.8888888888888888,0.7272727272727273
3665,0.75,1.0,0.75
3667,0.8,1.0,0.8
3670,0.7692307692307693,0.9090909090909091,0.7142857142857143
3673,0.8235294117647058,0.875,0.7368421052631579
3674,0.7959183673469388,0.8863636363636364,0.7222222222222222
3675,0.8,0.875,0.717948717948718
3679,0.8028169014084507,0.890625,0.7307692307692307
3689,0.7894736842105263,0.8823529411764706,0.7142857142857143
3690,0.7954545454545454,0.8974358974358975,0.7291666666666666
3691,0.8,0.8947368421052632,0.7311827956989247
3694,0.8,0.8888888888888888,0.7272727272727273
3702,0.7931034482758621,0.8846153846153846,0.71875
3703,0.7954545454545454,0.8974358974358975,0.7291666666666666
3704,0.7894736842105263,0.8823529411764706,0.7142857142857143
3708,0.8,0.896551724137931,0.7323943661971831
3709,0.8,1.0,0.8
3710,0.8095238095238095,0.8947368421052632,0.7391304347826086
3712,0.8,0.8571428571428571,0.7058823529411765
3714,0.8125,0.896551724137931,0.7428571428571429
3716,0.8,0.8571428571428571,0.7058823529411765
3717,0.8018018018018018,0.89,0.7295081967213115
3718,0.8,0.8888888888888888,0.7272727272727273
3720,0.7924528301886793,0.8936170212765957,0.7241379310344828
3728,0.803030303030303,0.8833333333333333,0.726027397260274
3730,0.8,0.8888888888888888,0.7272727272727273
3735,0.8064516129032258,0.8928571428571429,0.7352941176470589
3736,0.8,0.8888888888888888,0.7272727272727273
3737,0.8070175438596491,0.8846153846153846,0.7301587301587301
3739,0.7777777777777778,0.875,0.7
3741,0.8181818181818182,0.9,0.75
3745,0.8064516129032258,0.8928571428571429,0.7352941176470589
3746,0.8333333333333334,0.9090909090909091,0.7692307692307693
3747,0.8,0.875,0.717948717948718
3748,0.7954545454545454,0.8974358974358975,0.7291666666666666
3752,0.7959183673469388,0.8863636363636364,0.7222222222222222
3753,0.8148148148148148,0.88,0.7333333333333333
3756,0.8,0.8888888888888888,0.7272727272727273
3757,0.8148148148148148,0.88,0.7333333333333333
3758,0.7959183673469388,0.8863636363636364,0.7222222222222222
3759,0.797752808988764,0.8875,0.7244897959183674
3762,0.7976190476190477,0.8933333333333333,0.7282608695652174
3763,0.8076923076923077,0.8936170212765957,0.7368421052631579
3764,0.8,0.8888888888888888,0.7272727272727273
3766,0.8,0.8888888888888888,0.7272727272727273
3767,0.8,0.8888888888888888,0.7272727272727273
3769,0.8125,0.896551724137931,0.7428571428571429
3773,0.75,0.8571428571428571,0.6666666666666666
3777,0.7692307692307693,0.9090909090909091,0.7142857142857143
3778,0.8076923076923077,0.8936170212765957,0.7368421052631579
3781,0.8048780487804879,0.8918918918918919,0.7333333333333333
3782,0.7941176470588235,0.8852459016393442,0.72
3783,0.8,0.8888888888888888,0.7272727272727273
3784,0.8028169014084507,0.890625,0.7307692307692307
3785,0.8,0.88,0.7213114754098361
3786,0.7948717948717948,0.8857142857142857,0.7209302325581395
3791,0.8,0.8571428571428571,0.7058823529411765
3795,0.8571428571428571,0.8571428571428571,0.75
3796,0.8,0.8571428571428571,0.7058823529411765
3798,0.7941176470588235,0.8852459016393442,0.72
3800,0.8,0.8888888888888888,0.7272727272727273
3814,0.7954545454545454,0.8974358974358975,0.7291666666666666
3815,0.8016528925619835,0.8899082568807339,0.7293233082706767
3818,0.8,1.0,0.8
3827,0.8,0.8888888888888888,0.7272727272727273
3832,0.8,0.8837209302325582,0.7238095238095238
3835,0.7971014492753623,0.8870967741935484,0.7236842105263158
3839,0.7948717948717948,0.8857142857142857,0.7209302325581395
3845,0.800561797752809,0.8878504672897196,0.7270408163265306
3848,0.8,0.88,0.7213114754098361
3849,0.7777777777777778,0.875,0.7
3850,0.75,1.0,0.75
3851,0.75,1.0,0.75
3852,0.8016528925619835,0.8899082568807339,0.7293233082706767
3853,0.7878787878787878,0.896551724137931,0.7222222222222222
3854,0.7857142857142857,0.88,0.7096774193548387
3857,0.7894736842105263,0.8823529411764706,0.7142857142857143
3858,0.8064516129032258,0.8928571428571429,0.7352941176470589
3859,0.8571428571428571,0.8571428571428571,0.75
3860,0.75,1.0,0.75
3861,0.8034188034188035,0.8867924528301887,0.7286821705426356
3868,0.8085106382978723,0.8837209302325582,0.7307692307692307
3872,0.8108108108108109,0.8823529411764706,0.7317073170731707
3875,0.8125,0.8666666666666667,0.7222222222222222
3887,0.782608695652174,0.9,0.72
3889,0.7878787878787878,0.896551724137931,0.7222222222222222
3891,0.8,0.8571428571428571,0.7058823529411765
3892,0.782608695652174,0.9,0.72
3897,0.7924528301886793,0.8936170212765957,0.7241379310344828
3899,0.8064516129032258,0.8928571428571429,0.7352941176470589
3908,0.8023255813953488,0.8846153846153846,0.7263157894736842
3909,0.8023255813953488,0.8846153846153846,0.7263157894736842
3910,0.7692307692307693,0.9090909090909091,0.7142857142857143
3911,0.7894736842105263,0.8823529411764706,0.7142857142857143
3912,0.7931034482758621,0.8846153846153846,0.71875
3913,0.8043478260869565,0.891566265060241,0.7326732673267327
3914,0.797752808988764,0.8875,0.7244897959183674
3918,0.7948717948717948,0.8857142857142857,0.7209302325581395
3920,0.8108108108108109,0.8823529411764706,0.7317073170731707
3921,0.8,1.0,0.8
3930,0.7989949748743719,0.888268156424581,0.726027397260274
3931,0.8095238095238095,0.8947368421052632,0.7391304347826086
3932,0.8,0.9090909090909091,0.7407407407407407
3937,0.8125,0.8666666666666667,0.7222222222222222
3938,0.8571428571428571,0.8571428571428571,0.75
3939,0.8055555555555556,0.8787878787878788,0.725
3945,1.0,1.0,1.0
3949,0.8108108108108109,0.8823529411764706,0.7317073170731707
3952,0.8076923076923077,0.875,0.7241379310344828
3953,0.8125,0.896551724137931,0.7428571428571429
3954,0.8024691358024691,0.8904109589041096,0.7303370786516854
3955,0.7954545454545454,0.8974358974358975,0.7291666666666666
3972,0.8181818181818182,0.9,0.75
3973,0.8235294117647058,0.875,0.7368421052631579
3975,0.8095238095238095,0.8947368421052632,0.7391304347826086
3977,0.8,0.8888888888888888,0.7272727272727273
3978,0.7777777777777778,0.875,0.7
3980,0.7941176470588235,0.8852459016393442,0.72
3981,0.7985611510791367,0.888,0.7254901960784313
3982,0.75,1.0,0.75
3984,0.8021390374331551,0.8875739644970414,0.7281553398058253
3988,0.8076923076923077,0.8936170212765957,0.7368421052631579
3990,0.7692307692307693,0.9090909090909091,0.7142857142857143
3991,0.8108108108108109,0.8823529411764706,0.7317073170731707
3998,0.8,0.8888888888888888,0.7272727272727273
4000,0.8004201680672269,0.8881118881118881,0.7270992366412213
4001,0.8016528925619835,0.8899082568807339,0.7293233082706767
4004,1.0,1.0,1.0
4007,0.6666666666666666,1.0,0.6666666666666666
4009,1.0,1.0,1.0
4010,0.8,0.8857142857142857,0.7251461988304093
4014,0.8076923076923077,0.875,0.7241379310344828
4015,0.803921568627451,0.8913043478260869,0.7321428571428571
4016,0.7857142857142857,0.9166666666666666,0.7333333333333333
4023,0.782608695652174,0.9,0.72
4026,0.6666666666666666,1.0,0.6666666666666666
4035,0.7857142857142857,0.88,0.7096774193548387
4036,0.7954545454545454,0.8974358974358975,0.7291666666666666
4038,0.7983193277310925,0.8878504672897196,0.7251908396946565
4040,0.8108108108108109,0.8823529411764706,0.7317073170731707
4041,0.8012820512820513,0.8865248226950354,0.7267441860465116
4043,0.8,1.0,0.8
4047,0.7954545454545454,0.8974358974358975,0.7291666666666666
4052,0.7948717948717948,0.8857142857142857,0.7209302325581395
4053,0.8,0.875,0.717948717948718
4054,0.8,0.8888888888888888,0.7272727272727273
4056,0.8571428571428571,0.8571428571428571,0.75
4068,0.7878787878787878,0.896551724137931,0.7222222222222222
4069,0.7692307692307693,0.9090909090909091,0.7142857142857143
4070,0.8571428571428571,0.8571428571428571,0.75
4072,0.8045977011494253,0.8860759493670886,0.7291666666666666
4081,0.8125,0.896551724137931,0.7428571428571429
4087,0.8,0.8947368421052632,0.7311827956989247
4088,0.7980769230769231,0.8924731182795699,0.7280701754385965
4089,0.801762114537445,0.8878048780487805,0.728
4091,0.8076923076923077,0.875,0.7241379310344828
4092,1.0,1.0,1.0
4093,0.8571428571428571,0.8571428571428571,0.75
4094,0.8020833333333334,0.8850574712643678,0.7264150943396226
4099,0.7948717948717948,0.8857142857142857,0.7209302325581395
4117,0.8108108108108109,0.8823529411764706,0.7317073170731707
4123,0.8,0.875,0.717948717948718
4125,0.7984496124031008,0.8879310344827587,0.7253521126760564
4126,0.7777777777777778,0.875,0.7
4128,0.7857142857142857,0.9166666666666666,0.7333333333333333
4131,0.7924528301886793,0.8936170212765957,0.7241379310344828
4137,0.8,0.8888888888888888,0.7272727272727273
4140,0.8571428571428571,0.8571428571428571,0.75
4141,0.8,0.8888888888888888,0.7272727272727273
4143,0.7777777777777778,0.875,0.7
4144,0.8095238095238095,0.8947368421052632,0.7391304347826086
4148,0.7941176470588235,0.8852459016393442,0.72
4149,0.803921568627451,0.8913043478260869,0.7321428571428571
4153,0.8571428571428571,0.8571428571428571,0.75
4157,0.8,0.88,0.7213114754098361
4158,0.8085106382978723,0.8837209302325582,0.7307692307692307
4160,0.7692307692307693,0.9090909090909091,0.7142857142857143
4163,0.8571428571428571,0.8571428571428571,0.75
4166,0.8,0.8571428571428571,0.7058823529411765
4171,0.8,1.0,0.8
4173,0.8095238095238095,0.8947368421052632,0.7391304347826086
4174,0.8333333333333334,0.9090909090909091,0.7692307692307693
4175,0.7777777777777778,0.875,0.7
4176,0.8235294117647058,0.875,0.7368421052631579
4179,0.7954545454545454,0.8974358974358975,0.7291666666666666
4190,0.8235294117647058,0.875,0.7368421052631579
4191,0.8051948051948052,0.8857142857142857,0.7294117647058823
4193,0.7959183673469388,0.8863636363636364,0.7222222222222222
4194,0.7857142857142857,0.9166666666666666,0.7333333333333333
4204,0.8019323671497585,0.8877005347593583,0.7280701754385965
4205,0.7777777777777778,0.875,0.7
4208,0.8085106382978723,0.8837209302325582,0.7307692307692307
4210,0.8,0.8923076923076924,0.7295597484276729
4212,0.8035714285714286,0.8823529411764706,0.7258064516129032
4214,0.8076923076923077,0.8936170212765957,0.7368421052631579
4221,0.797752808988764,0.8875,0.7244897959183674
4222,0.8064516129032258,0.8928571428571429,0.7352941176470589
4233,0.8,0.8888888888888888,0.7272727272727273
4247,0.8020833333333334,0.8850574712643678,0.7264150943396226
4254,0.8076923076923077,0.875,0.7241379310344828
4255,0.8181818181818182,0.9,0.75
4256,0.803921568627451,0.8913043478260869,0.7321428571428571
4261,0.7941176470588235,0.8852459016393442,0.72
4281,0.8020833333333334,0.8850574712643678,0.7264150943396226
4282,0.7916666666666666,0.8837209302325582,0.7169811320754716
4284,0.8,1.0,0.8
4285,0.8,0.8571428571428571,0.7058823529411765
4286,0.8,0.896551724137931,0.7323943661971831
4287,0.796875,0.8947368421052632,0.7285714285714285
4292,0.797752808988764,0.8875,0.7244897959183674
4297,0.7961165048543689,0.8913043478260869,0.7256637168141593
4306,0.7894736842105263,0.8823529411764706,0.7142857142857143
4308,0.8,0.8888888888888888,0.7272727272727273
4311,0.8048780487804879,0.8918918918918919,0.7333333333333333
4312,0.8055555555555556,0.8923076923076924,0.7341772151898734
4313,0.8045977011494253,0.8860759493670886,0.7291666666666666
4318,0.8235294117647058,0.875,0.7368421052631579
4322,0.8070175438596491,0.8846153846153846,0.7301587301587301
4323,0.8085106382978723,0.8837209302325582,0.7307692307692307
4327,0.8,1.0,0.8
4329,0.7894736842105263,0.8823529411764706,0.7142857142857143
4330,0.7948717948717948,0.8857142857142857,0.7209302325581395
4337,0.7906976744186046,0.8947368421052632,0.723404255319149
4338,0.7906976744186046,0.8947368421052632,0.723404255319149
4340,0.7777777777777778,0.875,0.7
4351,0.8108108108108109,0.8823529411764706,0.7317073170731707
4352,0.8020833333333334,0.8850574712643678,0.7264150943396226
4353,0.8333333333333334,0.9090909090909091,0.7692307692307693
4358,0.8051948051948052,0.8857142857142857,0.7294117647058823
4359,0.8043478260869565,0.891566265060241,0.7326732673267327
4361,0.8035714285714286,0.8823529411764706,0.7258064516129032
4363,0.8,1.0,0.8
4436,0.8055555555555556,0.8923076923076924,0.7341772151898734
4437,0.782608695652174,0.9,0.72
4438,0.7692307692307693,0.9090909090909091,0.7142857142857143
4439,0.8181818181818182,0.9,0.75
4478,0.8571428571428571,0.8571428571428571,0.75
4481,0.8,1.0,0.8
4485,0.8,0.88,0.7213114754098361
4486,1.0,1.0,1.0
4487,0.7954545454545454,0.8860759493670886,0.7216494845360825
4488,0.8,0.9,0.7346938775510204
4507,0.7916666666666666,0.9047619047619048,0.7307692307692307
4508,0.7985074626865671,0.8916666666666667,0.7278911564625851
4509,0.7857142857142857,0.9166666666666666,0.7333333333333333
4511,0.8148148148148148,0.88,0.7333333333333333
4512,0.8014184397163121,0.889763779527559,0.7290322580645161
4513,0.7961165048543689,0.8913043478260869,0.7256637168141593
4514,0.8027210884353742,0.8872180451127819,0.7283950617283951
4519,0.8,0.8947368421052632,0.7311827956989247
4522,0.8148148148148148,0.88,0.7333333333333333
4524,0.8,0.8888888888888888,0.7272727272727273
4534,0.7936507936507936,0.8928571428571429,0.7246376811594203
4535,0.8023255813953488,0.8903225806451613,0.7301587301587301
4536,0.797979797979798,0.8876404494382022,0.7247706422018348
4537,0.8024691358024691,0.8904109589041096,0.7303370786516854
4538,0.8,0.8888888888888888,0.7272727272727273
4539,0.8181818181818182,0.9,0.75
4540,0.8012820512820513,0.8865248226950354,0.7267441860465116
4541,0.8026315789473685,0.8905109489051095,0.7305389221556886
4544,0.8,1.0,0.8
4547,0.7971014492753623,0.8870967741935484,0.7236842105263158
4548,0.7916666666666666,0.9047619047619048,0.7307692307692307
4549,0.8181818181818182,0.9,0.75
4552,0.7971014492753623,0.8870967741935484,0.7236842105263158
4556,0.7972972972972973,0.8939393939393939,0.7283950617283951
4558,0.8,0.8888888888888888,0.7272727272727273
4564,0.8043478260869565,0.891566265060241,0.7326732673267327
4565,0.8333333333333334,0.9090909090909091,0.7692307692307693
4566,0.8018018018018018,0.89,0.7295081967213115
4567,0.8,0.8860759493670886,0.7253886010362695
4568,0.8235294117647058,0.875,0.7368421052631579
4570,0.8070175438596491,0.8846153846153846,0.7301587301587301
4571,0.7777777777777778,0.875,0.7
4572,0.7962962962962963,0.8865979381443299,0.7226890756302521
4574,0.8013698630136986,0.8863636363636364,0.7267080745341615
4575,0.7983193277310925,0.8878504672897196,0.7251908396946565
4576,0.8,0.9,0.7346938775510204
4577,0.8026315789473685,0.8840579710144928,0.7261904761904762
4578,0.7971014492753623,0.8870967741935484,0.7236842105263158
4582,0.8095238095238095,0.8947368421052632,0.7391304347826086
4589,0.8,1.0,0.8
4591,0.8043478260869565,0.8809523809523809,0.7254901960784313
4593,0.8037383177570093,0.8865979381443299,0.7288135593220338
4594,0.803921568627451,0.8913043478260869,0.7321428571428571
4595,0.8333333333333334,0.9090909090909091,0.7692307692307693
4597,0.8333333333333334,0.8333333333333334,0.7142857142857143
4598,0.8,0.8888888888888888,0.7272727272727273
4601,0.6666666666666666,1.0,0.6666666666666666
4604,0.8,0.875,0.717948717948718
4607,0.7954545454545454,0.8974358974358975,0.7291666666666666
4609,0.7777777777777778,0.875,0.7
4613,0.8059701492537313,0.8852459016393442,0.7297297297297297
4615,0.8064516129032258,0.8928571428571429,0.7352941176470589
4617,0.8333333333333334,0.9090909090909091,0.7692307692307693
4618,0.8,0.8888888888888888,0.7272727272727273
4620,0.8095238095238095,0.8947368421052632,0.7391304347826086
4621,0.8012422360248447,0.8896551724137931,0.7288135593220338
4624,0.8032786885245902,0.8909090909090909,0.7313432835820896
4625,0.8011695906432749,0.8896103896103896,0.7287234042553191
4626,0.782608695652174,0.9,0.72
4627,0.8,0.8888888888888888,0.7272727272727273
4629,0.803921568627451,0.8913043478260869,0.7321428571428571
4632,0.8,0.8888888888888888,0.7272727272727273
4633,0.797979797979798,0.8876404494382022,0.7247706422018348
4634,0.8125,0.8666666666666667,0.7222222222222222
4635,0.75,0.8571428571428571,0.6666666666666666
4638,0.8059701492537313,0.8852459016393442,0.7297297297297297
4643,0.7916666666666666,0.9047619047619048,0.7307692307692307
4644,0.8043478260869565,0.8809523809523809,0.7254901960784313
4645,0.8,0.875,0.717948717948718
4646,0.75,0.8571428571428571,0.6666666666666666
4647,0.7948717948717948,0.8857142857142857,0.7209302325581395
4649,0.8024691358024691,0.8904109589041096,0.7303370786516854
4653,0.8181818181818182,0.9,0.75
4654,0.8,0.8888888888888888,0.7272727272727273
4659,0.7916666666666666,0.8837209302325582,0.7169811320754716
4665,0.7931034482758621,0.8846153846153846,0.71875
4668,0.8059701492537313,0.8852459016393442,0.7297297297297297
4669,0.7948717948717948,0.8857142857142857,0.7209302325581395
4677,0.8085106382978723,0.8837209302325582,0.7307692307692307
4680,0.7878787878787878,0.896551724137931,0.7222222222222222
4683,0.7978723404255319,0.8928571428571429,0.7281553398058253
4688,0.7954545454545454,0.8974358974358975,0.7291666666666666
4689,0.7941176470588235,0.9,0.7297297297297297
4692,0.8,0.8823529411764706,0.7228915662650602
4693,0.7983870967741935,0.8918918918918919,0.7279411764705882
4694,0.8032786885245902,0.8909090909090909,0.7313432835820896
4695,0.7948717948717948,0.8857142857142857,0.7209302325581395
4697,0.803921568627451,0.8913043478260869,0.7321428571428571
4700,0.8028169014084507,0.890625,0.7307692307692307
4702,0.7878787878787878,0.896551724137931,0.7222222222222222
4703,0.8031496062992126,0.8869565217391304,0.7285714285714285
4704,0.8,0.8888888888888888,0.7272727272727273
4705,0.7906976744186046,0.8947368421052632,0.723404255319149
4709,0.8095238095238095,0.8947368421052632,0.7391304347826086
4713,0.8235294117647058,0.875,0.7368421052631579
4714,0.8,0.8888888888888888,0.7272727272727273
4715,0.8048780487804879,0.8918918918918919,0.7333333333333333
4716,0.803921568627451,0.8913043478260869,0.7321428571428571
4718,0.8095238095238095,0.8947368421052632,0.7391304347826086
4719,0.7948717948717948,0.8857142857142857,0.7209302325581395
4720,0.7967479674796748,0.8909090909090909,0.725925925925926
4722,0.8,0.8888888888888888,0.7272727272727273
4723,0.8,0.8888888888888888,0.7272727272727273
4724,0.797979797979798,0.8876404494382022,0.7247706422018348
4726,0.7954545454545454,0.8974358974358975,0.7291666666666666
4728,0.7948717948717948,0.8857142857142857,0.7209302325581395
4729,0.7971014492753623,0.8870967741935484,0.7236842105263158
4744,0.8,0.8888888888888888,0.7272727272727273
4747,0.8,0.8888888888888888,0.7272727272727273
4750,0.7983193277310925,0.8878504672897196,0.7251908396946565
4751,0.7857142857142857,0.88,0.7096774193548387
4758,0.8,0.8837209302325582,0.7238095238095238
4760,0.7878787878787878,0.896551724137931,0.7222222222222222
4761,0.7941176470588235,0.8852459016393442,0.72
4763,0.7983539094650206,0.8899082568807339,0.7265917602996255
4771,0.7967479674796748,0.8909090909090909,0.725925925925926
4774,0.7906976744186046,0.8947368421052632,0.723404255319149
4780,0.8148148148148148,0.88,0.7333333333333333
4781,0.8,0.9090909090909091,0.7407407407407407
4784,0.7980295566502463,0.8901098901098901,0.726457399103139
4790,0.8095238095238095,0.8947368421052632,0.7391304347826086
4791,0.7974683544303798,0.8873239436619719,0.7241379310344828
4792,0.8095238095238095,0.8947368421052632,0.7391304347826086
4795,0.8125,0.8666666666666667,0.7222222222222222
4796,0.7959183673469388,0.8863636363636364,0.7222222222222222
4803,0.7777777777777778,0.875,0.7
4808,0.75,0.8571428571428571,0.6666666666666666
4810,0.8055555555555556,0.8787878787878788,0.725
4835,0.6666666666666666,1.0,0.6666666666666666
4838,0.7986111111111112,0.8914728682170543,0.7278481012658228
4841,0.7961165048543689,0.8913043478260869,0.7256637168141593
4842,0.8,0.8888888888888888,0.7272727272727273
4846,0.782608695652174,0.9,0.72
4848,0.8,0.8888888888888888,0.7272727272727273
4849,0.8095238095238095,0.8947368421052632,0.7391304347826086
4851,0.7974683544303798,0.8873239436619719,0.7241379310344828
4853,0.7969924812030075,0.8907563025210085,0.726027397260274
4854,0.7973856209150327,0.8905109489051095,0.7261904761904762
4858,0.8181818181818182,0.9,0.75
4860,0.7931034482758621,0.8846153846153846,0.71875
4864,0.8064516129032258,0.8928571428571429,0.7352941176470589
4867,0.8043478260869565,0.891566265060241,0.7326732673267327
4868,0.7894736842105263,0.8823529411764706,0.7142857142857143
4869,0.797979797979798,0.8876404494382022,0.7247706422018348
4878,0.7916666666666666,0.8837209302325582,0.7169811320754716
4882,0.8035714285714286,0.8823529411764706,0.7258064516129032
4883,0.8095238095238095,0.8947368421052632,0.7391304347826086
4884,0.8,0.8888888888888888,0.7272727272727273
4891,0.75,0.8571428571428571,0.6666666666666666
4893,0.7980295566502463,0.8901098901098901,0.726457399103139
4897,0.8064516129032258,0.8928571428571429,0.7352941176470589
4901,0.8,0.875,0.717948717948718
4902,0.8125,0.8666666666666667,0.7222222222222222
4905,0.8181818181818182,0.9,0.75
4907,0.8,0.8571428571428571,0.7058823529411765
4909,1.0,1.0,1.0
4913,0.7777777777777778,0.875,0.7
4914,0.7948717948717948,0.8857142857142857,0.7209302325581395
4915,0.7971014492753623,0.8870967741935484,0.7236842105263158
4919,0.8,1.0,0.8
4920,0.7986111111111112,0.8914728682170543,0.7278481012658228
4921,0.7959183673469388,0.8863636363636364,0.7222222222222222
4926,0.7948717948717948,0.8857142857142857,0.7209302325581395
4927,0.7906976744186046,0.8947368421052632,0.723404255319149
4929,0.7945205479452054,0.8923076923076924,0.725
4935,0.8181818181818182,0.9,0.75
4938,0.8181818181818182,0.9,0.75
4942,0.8,0.9090909090909091,0.7407407407407407
4948,0.8014184397163121,0.889763779527559,0.7290322580645161
4952,0.7987421383647799,0.8881118881118881,0.7257142857142858
4953,0.8026315789473685,0.8840579710144928,0.7261904761904762
4967,0.7931034482758621,0.8846153846153846,0.71875
4968,1.0,1.0,1.0
4976,0.7982456140350878,0.8921568627450981,0.728
4978,0.8,1.0,0.8
4982,0.7931034482758621,0.8846153846153846,0.71875
4983,0.8032786885245902,0.8909090909090909,0.7313432835820896
4990,0.8,0.88,0.7213114754098361
