,"constant: mph=0.1, iph=0.1",clean_set
0,0.37117903930131,0.37675350701402804
1,0.7741935483870968,0.856
2,0.934,0.966
3,0.969939879759519,0.9739478957915831
4,0.988,0.9799599198396793
5,0.988,0.986
6,0.9899799599198397,0.996
7,0.994,0.9919678714859438
8,0.9919678714859438,0.9919839679358717
9,0.994,0.9959919839679359
