,"constant: mph=0.1, iph=0.1",clean_set
0,0.4057017543859649,0.378
1,0.7768762677484787,0.828
2,0.9118236472945892,0.968
3,0.968,0.9899799599198397
4,0.99,0.9879518072289156
5,0.9839679358717435,0.994
6,0.9919678714859438,0.9959919839679359
7,0.986,0.992
8,0.992,0.998
9,0.9919839679358717,0.99
